SMILES,Ennustus
Cc1nc(C)c(s1)C(=O)N1CC(F)(F)C[C@H]1COc1ccc2CCCc2c1,[5.37]
CC(C)(C)CCN1CCC(F)(CC1)c1nc(no1)-c1ccccc1,[5.1653]
Clc1cccc(NC(=O)CCC2CCN(CC2)C(=O)c2ccccc2)c1,[4.9558]
Fc1ccc(NC(=O)CCC2CCN(CC2)C(=O)c2ccccc2)cc1F,[4.839]
Cc1ccc(NC(=O)CCC2CCN(CC2)C(=O)c2ccccc2)cc1F,[4.847]
Fc1ccc(NC(=O)CCC2CCN(CC2)C(=O)c2ccccc2)cc1,[4.8506]
Cc1ccc(NC(=O)CCC2CCN(CC2)C(=O)c2ccccc2F)cc1,[4.8547]
Fc1ccccc1C(=O)N1CCC(CCC(=O)Nc2cccc(Cl)c2)CC1,[4.8688]
Cc1ccc(cc1)C(=O)N1CCC(CCC(=O)NC2CCCCC2)CC1,[5.3151]
Cc1ccc(cc1)C(=O)N1CCC(CCC(=O)NC2CCCCCC2)CC1,[5.1242]
Clc1ccccc1C(=O)N1CCC(CCC(=O)NC2CCCCC2)CC1,[5.3141]
Cc1ccc(cc1)C(=O)N1CCC(CCC(=O)N2CCc3ccccc3C2)CC1,[5.2069]
Cc1ccc(CNC(=O)c2ccc3OCCN(Cc4cccc(F)c4)Cc3c2)cc1,[5.2026]
Cc1ccc(CNC(=O)c2ccc3OCCN(Cc4cc(F)c(F)c(F)c4)Cc3c2)cc1,[5.2076]
Cc1ccc(CNC(=O)c2ccc3OCCN(Cc4cccc(F)c4F)Cc3c2)cc1,[5.1911]
O=C(N1CCCCC1)c1ccccc1OCC1CCCN(C1)C1CCCCC1,[5.1421]
CC(C)N1CCCC(COc2ccccc2C(=O)N2CCC(C)CC2)C1,[5.2713]
CC1CCN(CC1)C(=O)c1ccccc1OCC1CCCN(C1)C1CCC1,[5.2828]
CC1CCN(CC1)C(=O)c1ccccc1OCC1CCCN(C1)C1CCCC1,[5.436]
O=C(N1CCCC1)c1ccccc1OCC1CCCN(C1)C1CCCCC1,[5.4373]
CCc1cc(=O)n(Cc2ccc(C)cc2)c(n1)-c1ccccc1,[4.9026]
CC1(CNC(=O)c2ccccc2C(F)(F)F)CCOCC1,[5.3787]
CN(CC1(C)CCOCC1)C(=O)c1ccccc1C(F)(F)F,[5.1955]
CN(CC1(C)CCOCC1)C(=O)c1cccc(c1)C(F)(F)F,[5.1976]
CN(CC1(C)CCOCC1)C(=O)c1ccc(cc1)C(F)(F)F,[5.1976]
CCCN(CC1CCOC1)C(=O)c1cc(F)ccc1Cl,[5.0566]
CCCN(CC1CCOC1)C(=O)c1cc(Cl)ccc1F,[5.1218]
CCCN(CC1CCOC1)C(=O)c1c(F)cccc1Cl,[5.1218]
CCCN(CC1CCOC1)C(=O)c1cccc(Cl)c1,[4.9558]
CCCN(CC1CCOC1)C(=O)c1ccc(F)cc1Cl,[5.0566]
CCCN(CC1CCOC1)C(=O)c1cc(C)cc(C)c1,[4.9345]
Clc1cccc(c1)C(=O)N1CCC(CC1)N(Cc1ccccc1)C1CCOCC1,[5.1484]
Fc1ccc(Cl)cc1C(=O)N1CCC(CC1)OC1CCN(Cc2ccccc2)CC1,[5.2141]
Fc1ccc(cc1)C(=O)N1CCC(CC1)OC1CCN(Cc2ccccc2)CC1,[5.2176]
Cc1ccc(cc1)C(=O)N1CCC(CC1)OC1CCN(Cc2ccccc2)CC1,[5.1397]
CCC(=O)N1CCC(C1)C1CCN(CCC(C)C)CC1,[5.0762]
Cc1cccc(c1)C(=O)N1CCC2(CC1)CC(CCO2)OCc1ccccc1,[5.2172]
CC(C)(C1CCOCC1)C(=O)NCc1cccc(c1)C(F)(F)F,[5.3324]
O=C(N1CCC2(CC1)CC(CCO2)N(Cc1ccccc1)C1CC1)c1ccccc1,[5.5537]
Fc1ccc(F)c(c1)C(=O)N1CCC2(CC1)CC(CCO2)N(Cc1ccccc1)C1CC1,[5.4306]
Fc1ccc(cc1)C(=O)N1CCC2(CC1)CC(CCO2)N(Cc1ccccc1)C1CC1,[5.4987]
Fc1ccccc1C(=O)N1CCC2(CC1)CC(CCO2)N(Cc1ccccc1)C1CC1,[5.4957]
Fc1ccc(CN(C2CC2)C2CCOC3(CCN(CC3)C(=O)c3ccccc3)C2)cc1,[5.4987]
Cc1cccc(c1)C(=O)N1CCC2(CC1)CC(CCO2)N(Cc1ccc(F)cc1)C1CC1,[5.4987]
Fc1ccc(CN(C2CC2)C2CCOC3(CCN(CC3)C(=O)c3ccc(F)cc3)C2)cc1,[5.4256]
Fc1ccc(CN(C2CC2)C2CCOC3(CCN(CC3)C(=O)c3ccccc3F)C2)cc1,[5.4306]
Fc1ccc(CN(C2CC2)C2CCOC3(CCN(CC3)C(=O)c3cccc(F)c3)C2)cc1,[5.4306]
Cc1ccc(s1)C(=O)N1CCC2(CC1)CC(CCO2)N(Cc1ccccc1)C1CC1,[5.5349]
Cc1ccc(cc1F)C(=O)N1CCC2(CC1)CC(CCO2)N(Cc1ccccc1)C1CC1,[5.4957]
Cc1ccc(cc1)C(=O)N1CCC2(CC1)CC(CCO2)N(Cc1ccccc1)C1CC1,[5.5537]
Fc1ccc(CN(C2CC2)C2CCOC3(CCN(CC3)C(=O)C3CCCCC3)C2)cc1,[5.5005]
Cc1ccc(cc1)C(=O)N1CCC2(CC1)CC(CCO2)N(Cc1ccc(F)cc1)C1CC1,[5.4987]
Cc1ccc(s1)C(=O)N1CCC2(CC1)CCN(Cc1ccccc1)C(=O)CC2,[5.1699]
Fc1ccccc1C(=O)N1CCC2(CC1)CCN(Cc1ccccc1)C(=O)CC2,[5.14]
Fc1ccccc1CC(=O)N1CCC(C1)Oc1ccccc1,[5.0517]
Fc1ccc(cc1)C(=O)N1CCC(C1)Oc1ccccc1,[5.0326]
Fc1ccccc1C(=O)N1CCC(C1)Oc1ccccc1,[5.0889]
Fc1cccc(c1)C(=O)N1CCC(C1)Oc1ccccc1,[5.1044]
Fc1cccc(CC(=O)N2CCC(C2)Oc2ccccc2)c1,[5.0621]
Fc1cccc(OC2CCN(C2)C(=O)c2ccccc2)c1,[5.0495]
Fc1cccc(OC2CCN(C2)C(=O)Cc2ccccc2)c1,[5.0072]
O=C(N1CCC(C1)OCc1ccccc1)c1ccccc1,[4.8674]
O=C(N1CCC(C1)OCc1ccccc1)C1(CC1)c1ccccc1,[5.3436]
O=C(CC1CCCC1)N1CCCCCC1CN1CCCC1,[5.0098]
CC1CCN(CC2CCCCCN2C(=O)Cc2ccccc2)CC1,[5.1185]
CC(C)CC(=O)N1CCCCCC1CN1CCC(C)CC1,[5.2474]
O=C(CCc1ccccc1)N1CCCC(CN2CCCC2)CC1,[5.0374]
CC1CCN(CC2CCCN(CC2)C(=O)NCc2ccc(C)cc2)CC1,[5.1447]
CC1CCN(CC2CCCN(CC2)C(=O)c2ccc(F)cc2)CC1,[5.0158]
Fc1ccccc1C(=O)N1CCC(CCOc2ccccc2)C1,[5.061]
CC(C)C(=O)N1CCC(CCOc2ccccc2F)C1,[5.0868]
Fc1ccccc1OCCC1CCN(C1)C(=O)C1CCCC1,[5.1015]
Cc1cccc(NC(=O)N2CCC(CCOc3ccc(F)cc3)C2)c1,[4.9863]
Fc1ccc(OCCC2CCN(C2)C(=O)c2cccc(F)c2)cc1,[5.0465]
CC(C)C(=O)N1CCC(CCOc2ccc(F)cc2)C1,[5.0868]
Fc1ccc(OCCC2CCN(C2)C(=O)C2CCCC2)cc1,[5.0917]
Cc1ccc(OCCC2CCN(C2)C(=O)Nc2cccc(C)c2)cc1,[4.9206]
Cc1ccc(OCCC2CCN(C2)C(=O)c2ccccc2F)cc1,[5.0621]
CC(C)C(=O)N1CCC(CCOc2ccc(C)cc2)C1,[4.962]
Cc1cccc(c1)C(=O)N1[C@H]2CC[C@@H]1c1cnc(nc1C2)-c1ccccc1,[5.4232]
Cc1ccc(C(=O)N2[C@H]3CC[C@@H]2c2cnc(nc2C3)-c2ccccc2)c(C)c1,[5.4232]
Fc1cccc(Cl)c1CC(=O)N1[C@H]2CC[C@@H]1c1cnc(nc1C2)-c1ccccc1,[5.0075]
Clc1cccc(CC(=O)N2[C@H]3CC[C@@H]2c2cnc(nc2C3)-c2ccccc2)c1,[5.4229]
Cc1cccc(CC(=O)N2[C@H]3CC[C@@H]2c2cnc(nc2C3)-c2ccccc2)c1,[5.4229]
Fc1ccc(cc1)-c1ncc2[C@H]3CC[C@@H](Cc2n1)N3C(=O)CCc1ccccc1,[4.9434]
Fc1ccc(cc1)-c1ncc2[C@H]3CC[C@@H](Cc2n1)N3C(=O)C1(CC1)c1ccccc1,[4.9485]
Cc1cccc(CC(=O)N2[C@H]3CC[C@@H]2c2cnc(nc2C3)-c2ccc(F)cc2)c1,[5.2962]
O=C(CC1=C2CCCCC2N(Cc2ccccc2)C1=O)N1CCC(=CC1)c1ccccc1,[5.1947]
CN1CCc2c([nH]c3ccccc23)C11CCN(CC1)C(=O)c1cccc(C)c1,[5.5424]
Cc1ccc(s1)C(=O)N1CCC2(CC1)C(N(C2=O)c1cccc(F)c1)c1ccccc1,[5.1489]
Cc1ccc(CN2CCC3(CC2)C(N(C3=O)c2cccc(F)c2)c2ccccc2)o1,[5.0784]
Cc1ccc(s1)C(=O)N1CCC(CC1)N1C(c2ccccc2)C2(CCCC2)C1=O,[5.5417]
CCCC(=O)N1CCC(CC1)N1C(c2ccccc2)C2(CCCCC2)C1=O,[5.3815]
CC(=O)N1CCC(CC1)C1CCN(Cc2ccc(Cl)cc2)C1,[5.0374]
CC(=O)N1CCC(CC1)C1CCN(Cc2cccc(Cl)c2)C1,[5.0762]
CC(=O)N1CCC(CC1)C1CCN(Cc2ccc(Cl)c(F)c2)C1,[4.9706]
CC(=O)N1CCC(CC1)C1CCN(Cc2cccc(C)c2)C1,[5.0762]
Fc1cnccc1CN1CCC(CC1)N1CC2(CCCCC2)C1c1ccccc1,[5.0771]
Fc1cccc(CN2CCC(CC2)N2CC3(CCCCC3)C2c2ccncc2)c1,[5.1868]
Fc1ccc(CN2CCC(CC2)N2CC3(CCCCC3)C2c2ccncc2)cc1F,[5.1653]
CCNC(=O)N1CCC2(CN(C2c2ccccc2)c2cccc(F)c2)CC1,[5.2456]
CCCS(=O)(=O)N1CCC2(CN(C2c2ccccc2)c2cccc(F)c2)CC1,[5.1893]
Fc1cccc(c1)N1CC2(CCN(Cc3ccncc3F)CC2)C1c1ccccc1,[5.2373]
COc1cccc(CC(=O)N2CCC3(CN(C(C)C)C3c3ccccc3)CC2)c1,[5.2692]
CC(C)N1CC2(CCN(CC2)C(=O)C(C)C)C1c1ccccc1,[5.2378]
COc1ccc(cc1)C1(CC1)C(=O)N1CCC2(CN(C(C)C)C2c2ccccc2)CC1,[5.5611]
CCC(=O)N1CCC2(CN(C(C)C)C2c2ccccc2)CC1,[5.2378]
CC(C)N1CC2(CCN(Cc3ccncc3)CC2)C1c1ccccc1,[5.4303]
CN(CCc1ccccc1)C(=O)c1cc2CN(CCc2s1)C(=O)c1ccc(Cl)cc1,[5.035]
COC1CCC11CCN(CC1)C(=O)c1cccc(C)c1,[5.0658]
OC1CCC11CCN(CC1)C(=O)c1cccc(c1)C(F)(F)F,[5.3581]
OC1CCC11CCN(CC1)C(=O)c1ccc(cc1)C(F)(F)F,[5.3581]
Cc1ccc(CN2CCC(Cc3ccc(cc3)C(N)=O)CC2)s1,[4.7068]
CC(=O)N1CCC(Cc2ccc(cc2)C(=O)Nc2ccc(C)cc2)CC1,[4.9769]
CN1CCC(Cc2ccc(cc2)C(=O)NCC2CCCCC2)CC1,[5.5126]
Cc1ccc(NC(=O)c2ccc(CC3CCN(CC3)C(=O)C3CC3)cc2)cc1,[5.1874]
Cc1cnc(CC2CCN(C2)C(=O)c2cccc(C)c2)n1Cc1ccccc1,[5.2967]
Cc1cnc(-c2ccccc2)n1C1CCCN(C1)C(=O)c1cccc(C)c1,[5.335]
Cc1cnc(-c2ccccc2)n1C1CCCN(C1)C(=O)Cc1ccccc1,[5.3376]
Cc1cnc(C2CC2)n1C1CCCN(Cc2cccc(F)c2)C1,[5.2663]
Cc1cnc(C2CC2)n1C1CCCN(Cc2ccc(F)cc2F)C1,[5.1754]
Cc1cnc(C2CC2)n1C1CCCN(Cc2ccccc2)C1,[5.3873]
Cc1cnc(-c2cccnc2)n1C1CCCN(Cc2ccc(cc2)C(F)(F)F)C1,[5.3444]
Cc1cnc(-c2ccncc2)n1C1CCCN(Cc2ccc(cc2)C(F)(F)F)C1,[5.3444]
Cc1ccc(s1)C(=O)N1CCCC(C1)n1c(C)cnc1C1CCC1,[5.2566]
Cc1cnc(-c2ccccc2)n1CC1CCCN(C1)C(=O)C1(CC1)c1ccccc1,[5.4679]
Cc1cnc(C2CC2)n1CC1CCCN(Cc2ccccc2)C1,[5.3757]
Cc1cnc(C2CCC2)n1CC1CCCN(Cc2ccc(F)cc2F)C1,[5.1321]
Cc1cnc(-c2ccccc2)n1C1CCN(C1)C(=O)Cc1cccc(F)c1,[5.0548]
COc1ccc(CN2CCC(C2)n2c(C)cnc2-c2ccccc2)cc1C,[5.3941]
Cc1cnc(-c2ccccc2)n1C1CCN(Cc2cccc(F)c2)C1,[5.4263]
Cc1cnc(C2CC2)n1C1CCN(Cc2ccc(cc2)C(F)(F)F)C1,[5.069]
Cc1cnc(C2CC2)n1C1CCN(Cc2ccc(F)cc2F)C1,[5.1058]
CC(C(=O)N1CCC(Cn2c(C)cnc2-c2ccccc2)CC1)c1ccccc1,[5.0974]
CC(C(=O)N1CCC(Cn2c(C)cnc2C2CCC2)CC1)c1ccccc1,[5.2543]
Cc1cnc(C2CCC2)n1CC1CCN(Cc2cccc(F)c2)CC1,[5.1245]
Cc1ccc(CN2CCC(Cn3c(C)cnc3C3CCC3)CC2)s1,[5.1168]
Cc1cnc(-c2ccccc2)n1C1CCN(CC1)C(=O)c1cccc(C)c1,[5.2862]
Cc1cnc(-c2ccccc2)n1C1CCN(CC1)C(=O)Cc1cccc(F)c1,[5.2427]
CC(C(=O)N1CCC(CC1)n1c(C)cnc1C1CCC1)c1ccccc1,[5.2543]
Cc1cnc(C2CCC2)n1C1CCN(CC1)C(=O)CCC1CCCC1,[5.2737]
Cc1cnc(C2CCC2)n1C1CCN(CC1)C(=O)C1(CC1)c1ccccc1,[5.505]
CC(=O)N1CCC(Cc2ccc(COc3ccc(F)cc3)cc2)CC1,[5.0552]
Fc1ccc(CN2CCCCCCNC(=O)[C@@H]3CCC[C@H]23)c(F)c1,[5.2252]
Fc1ccc(CN2CCCCCCNC(=O)[C@@H]3CCC[C@H]23)cc1F,[5.2294]
O=C1NCCCCCCN(Cc2ccccc2)[C@H]2CCC[C@@H]12,[5.278]
CN1CCCCCCN([C@H]2CCC[C@H]2C1=O)C(=O)CCCc1ccccc1,[5.1924]
CN1CCCCCCN(Cc2ccc(C)s2)[C@H]2CCC[C@H]2C1=O,[5.0124]
COC1CN(c2cccc(F)c2)C11CCN(Cc2cccc(F)c2)CC1,[5.3435]
COC1CN(c2cccc(F)c2)C11CCN(Cc2ccc(F)c(F)c2)CC1,[5.3404]
Cc1cnc(C2CN(Cc3cccc(F)c3)C2)n1Cc1ccccc1,[5.0541]
Cc1ccc(CN2CC(C2)c2ncc(C)n2Cc2ccccc2)s1,[5.0202]
Cc1cnc(C2CN(C2)C2CCCCCC2)n1Cc1ccccc1,[5.2631]
CN1CCCCCC(O)c2cc(ccc12)C(=O)NCCCc1ccccc1,[4.6703]
CN1CCCCCC(O)c2cc(ccc12)C(=O)NCc1cccc(c1)C(F)(F)F,[4.6808]
O=C(CC1CCCCC1)N1CCCCCCNC(=O)[C@@H]2CCCC[C@H]12,[5.3169]
Cc1cnc(-c2ccccc2)n1CC1CCN(C1)C(=O)c1cccc(C)c1,[5.0898]
Cc1ccc(CN2CCCCCNC(=O)[C@@H]3CCC[C@H]23)s1,[5.2679]
Cc1cccc(CN2CCCCCNC(=O)[C@@H]3CCC[C@H]23)c1,[5.2891]
Cc1cccc(c1)C(=O)N1CCCCCCNC(=O)CC1c1ccccc1,[5.3173]
Fc1cccc(CC(=O)N2CCCCCCNC(=O)CC2c2ccccc2)c1,[5.0494]
Cc1ccc(s1)C(=O)N1CCCCCCNC(=O)CC1c1ccccc1,[5.0772]
O=C(CC1CCCCC1)N1CCCCCCNC(=O)CC1c1ccccc1,[5.3263]
O=C(CC1CCCC1)N1CCCCCCNC(=O)CC1c1ccccc1,[5.0793]
O=C(CCc1ccccc1)N1CCCCCCNC(=O)CC1c1ccccc1,[5.1941]
CCOc1ccccc1CN1CCCCCCNC(=O)CC1c1ccccc1,[5.4848]
Cc1ccc(CN2CCCCCCNC(=O)CC2c2ccccc2)s1,[5.2674]
Cc1cccc(CN2CCCCCCNC(=O)CC2c2ccccc2)c1,[5.5104]
O=C1CC(N(CC2CCCCC2)CCCCCCN1)c1ccccc1,[5.5098]
Cc1ccc(s1)C(=O)NCCc1ncc(C)n1C1CCCCCC1,[4.9249]
Cc1ccc(CN2CCC(C2)c2ncc(C)n2Cc2ccccc2)s1,[5.3252]
Cc1cnc(C2CCN(CC3CCCCC3)C2)n1Cc1ccccc1,[5.2026]
Cc1cnc(CC2CCCN(C2)C(=O)c2cccc(C)c2)n1Cc1ccccc1,[5.0804]
Cc1cnc(CC2CCN(CC2)C(=O)c2cccc(C)c2)n1Cc1ccccc1,[5.1148]
Cc1cccc(c1)C(=O)N1CCC2(CCCCO2)CC1,[5.089]
O=C(CCC1CCCC1)N1CCC2(CCCCO2)CC1,[4.9155]
Cc1cccc(c1)C(=O)N1CCC2(CC1)CC(Cc1ccc(F)cc1)CCO2,[5.3103]
Fc1ccc(CC2CCOC3(CCN(CC3)C(=O)c3cccc(c3)C#N)C2)cc1,[4.6779]
Fc1cccc(CC2CCOC3(CCN(CC3)C(=O)c3ccc4ccccc4n3)C2)c1,[5.4867]
Fc1cccc(CC2CCOC3(CCN(CC3)C(=O)c3ccc4cc[nH]c4c3)C2)c1,[5.2721]
CC(C)(C)NC(=O)N1CCC2(CC1)CC(Cc1cccc(F)c1)CCO2,[5.435]
Cc1ccc(CC2CCOC3(CCN(CC3)C(=O)c3cccc(c3)C#N)C2)cc1,[4.7249]
COc1ccc(CC2CCOC3(CCN(CC3)C(=O)CC(C)C)C2)cc1,[5.2755]
O=C(CCn1c2CCCCc2c2ccccc12)N1CCC2(CCCCO2)CC1,[5.5014]
CN1CCCN(C(=O)c2cc(F)cc(F)c2)c2ccccc12,[4.9908]
CN1CCCN(C(=O)c2ccccc2)c2ccccc12,[4.7734]
CN1CCCN(C(=O)c2ccccc2F)c2ccccc12,[4.7786]
CN1CCCN(C(=O)c2cc(F)ccc2F)c2ccccc12,[4.9343]
CN1CCCN(C(=O)Cc2ccccc2F)c2ccccc12,[4.7622]
CN1CCCN(C(=O)CCc2ccccc2)c2ccccc12,[4.7455]
CCC(=O)N1CCCN(CCc2ccccc2)c2ccccc12,[4.7903]
CCCNC(=O)N1CCCN(CCc2ccccc2)c2ccccc12,[4.8696]
COc1ccccc1C(=O)N1CCCN(CCc2ccccc2)c2ccccc12,[4.761]
O=C(C1CC1)N1CCCN(CCc2ccccc2)c2ccccc12,[5.3151]
O=C(N1CCCN(CCc2ccccc2)c2ccccc12)c1ccc(cc1)C#N,[4.7975]
CN1CCCN(C(=O)c2ccc(C)c(C)c2)c2ccccc12,[4.7586]
CN1CCCN(C(=O)c2cccc(C)c2)c2ccccc12,[4.7559]
CN1CCCN(C(=O)c2ccc(F)cc2)c2ccccc12,[4.7266]
CN1CCCN(C(=O)c2cc(C)cc(C)c2)c2ccccc12,[4.789]
CN1CCCN(C(=O)c2ccccc2C(F)(F)F)c2ccccc12,[4.9518]
CN1CCCN(C(=O)c2cc(C)ccc2C)c2ccccc12,[4.7588]
CN1CCCN(C(=O)c2ccccc2OC(F)(F)F)c2ccccc12,[4.9508]
CN1CCCN(C(=O)Cc2ccc(OC(F)(F)F)cc2)c2ccccc12,[4.961]
CN1CCCN(C(=O)CC2CCCC2)c2ccccc12,[4.8674]
CN1CCCN(C(=O)c2ccc(Cl)cc2)c2ccccc12,[4.7734]
CN1CCCN(C(=O)c2ccccc2C)c2ccccc12,[4.7734]
O=C(CCc1ccccc1)N1CCOc2ccc(CN3CCc4ccccc4C3)cc2C1,[4.906]
Cl.CC1CNCC2(CC2)C1,[5.114]
CCC1SC(Nc2ccc(Cl)cc2Cl)=NC1=O,[5.1026]
Cc1cc(sc1-c1ccccc1)C(=O)Nc1ccc(F)cc1,[5.8341]
CCc1cc(sc1-c1ccccc1)C(=O)Nc1nnc(C)s1,[5.5106]
Cc1cc(sc1-c1ccccc1)C(=O)N(Cc1ccc(C)cc1)C1CCS(=O)(=O)C1,[5.8171]
CCc1cc(sc1-c1ccccc1)C(=O)Nc1nncs1,[5.4595]
OC(=O)\C=C\c1ccc(Oc2ccc(Cl)cc2)cc1Cl,[4.4402]
CCOc1ccc(cc1)C(=O)Nc1sc(C)nc1-c1ccccc1,[4.8697]
Cc1ccc(C=CC(=O)c2ccc(O)cc2)cc1,[4.4357]
Fc1ccc(C=CC(=O)C=Cc2ccc(F)cc2)cc1,[5.0583]
OC(=O)C=Cc1cc(Cl)cc(Cl)c1,[4.4432]
O=C1NC(=S)SC1=Cc1ccc2ccccc2c1,[5.609]
CC(C)c1ccc(C=C2SC(=S)NC2=O)cc1,[5.1049]
CSc1nc(Cl)c(F)c(Cl)n1,[4.913]
OC(=O)c1cc2ccccc2cc1F,[5.6417]
Cl.NC1CCC(C1)C(F)(F)F,[4.9255]
Fc1cc(Cl)cc2cc[nH]c12,[4.9227]
Cl.Nc1ccc(cc1F)C1CC1,[4.7263]
Cc1cc(c(C)cc1SCc1ccccc1)[N+]([O-])=O,[4.4903]
Cl.CN[C@@H](C)c1ccc(Cl)cc1,[4.7016]
Nc1ncc(cc1C(F)(F)F)C1CC1,[5.1285]
CSc1c(F)c(C)ccc1C(O)=O,[4.5272]
CCC1(CC1)C#C,[4.8851]
CC(C)C1(CC1)C#C,[4.8933]
C#CC1(CC1)C1CC1,[4.969]
O[C@@H]1CCC[C@H]1Oc1ccccc1F,[5.0965]
Cc1ccc(O[C@@H]2CCC[C@H]2O)cc1,[4.9414]
Cc1cccc(O[C@@H]2CCC[C@H]2O)c1,[4.9201]
O[C@@H]1CCC[C@H]1Oc1cccc(F)c1,[5.0641]
Cn1cccc1C=C,[4.7283]
Cl.CC(N)C1CCC(CC1)C(F)(F)F,[4.9141]
NCc1cc(F)cc2ccccc12,[5.6311]
COc1cccc2cc(Cl)ncc12,[5.2678]
Cl.FC(F)(F)CCC1CNC1,[5.1579]
Cl.CC(C)(CN)CC(F)F,[4.6742]
Cc1cc2\C(=N\c3ccc(F)cc3)C(=O)N3c2c(c1)C(CN1CCCCC1)=CC3(C)C,[4.9043]
COc1ccc2C(C)CC(C)(C)N(C(C)=O)c2c1,[4.6711]
Cc1ccc(cc1)N1C(=O)C\C(=C/c2ccccc2)C1=O,[4.8749]
Cc1ccc(cc1)N1C(=O)C\C(=C/C=C(\Cl)c2ccccc2)C1=O,[4.8831]
Cc1c(N)ccc(c1Cl)C12C[C@H]3C[C@H](C[C@H](C3)C1)C2,[4.6789]
Cc1cc(cc(C)c1N)C12C[C@H]3C[C@H](C[C@H](C3)C1)C2,[4.6789]
CCc1cc(cc(C)c1N)C12C[C@H]3C[C@H](C[C@H](C3)C1)C2,[4.6789]
Cc1nc(cs1)-c1ccc(cc1)C(=O)Nc1ccccc1Cl,[4.9849]
N#C\C(=C\c1ccc2OCOc2c1)c1ccccc1,[5.2736]
Cc1cc(C)n(n1)-c1nc2c(C)c(Cl)ccc2s1,[4.9803]
Cc1c(Cl)ccc2sc(Nc3nc4ccccc4[nH]3)nc12,[5.1493]
Clc1cccc(Cl)c1-c1ccc(o1)C(=O)NCc1ccccc1,[4.9806]
Cc1nc(cs1)-c1ccc(cc1)C(=O)Nc1ccccc1C(F)(F)F,[5.1411]
CC(C(=O)Nc1ccc(Cl)c(Cl)c1)(c1ccccc1)c1ccccc1,[4.7551]
C1CN=C(S1)c1ccc2[nH]ccc2c1,[5.2585]
C1CN=C(S1)c1ccc2cc[nH]c2c1,[5.2585]
FC(F)(F)c1cccc(c1)-c1ccc(o1)-c1nc2ccccc2[nH]1,[5.1366]
Fc1ccc(cc1Oc1ccccc1)-c1nc2ccccc2[nH]1,[5.0377]
Clc1ccc2cc(Cl)nc(Cl)c2c1,[5.2959]
CC(=O)c1ccc(C#N)c2ccccc12,[5.6889]
Cc1cc(NCc2ccccc2)cc(C)n1,[4.6322]
C#Cc1ccc(Oc2ccccc2)nc1,[4.8465]
Cc1ccccc1Oc1ccc(cn1)C#C,[4.8465]
Cc1cccc(Oc2ccc(cn2)C#C)c1,[4.8465]
Cc1ccc(Oc2ccc(cn2)C#C)cc1,[4.8465]
Nc1c2CCCc2c(Cl)c2CCCc12,[4.8804]
Cc1ccc(Sc2ccccc2N2CCNCC2)cc1,[4.924]
CSc1ccc(cc1)C(=O)c1coc2ccc(O)cc12,[5.0521]
Cc1cc(ccc1Cl)-c1ccc(C=O)o1,[5.0814]
Clc1ccc2n(nnc2c1)C1CCCCC1,[5.3599]
c1ccc(cc1)-c1nc2c(ccc3ccccc23)[nH]1,[4.9291]
Nc1ccc(Cl)c(c1)-c1nc2c(Cl)cc(Cl)cc2[nH]1,[4.9907]
COc1ccc(CN2CC3(CCCCC3)C2c2ccccc2)cc1,[5.1541]
O=C(Nc1ccc(cc1)C12CC3CC(CC(C3)C1)C2)C1CCCCC1,[5.0039]
Nc1ccc(N2CCN(Cc3ccc(Cl)cc3Cl)CC2)c(Cl)c1,[4.9326]
CC(=O)Nc1ccc(N2CCN(Cc3ccc(Cl)cc3Cl)CC2)c(Cl)c1,[4.9608]
Cc1c(C)c(ccc1N)C12C[C@H]3C[C@H](C[C@H](C3)C1)C2,[4.6789]
COc1cc(ccc1N)C12C[C@H]3C[C@H](C[C@H](C3)C1)C2,[4.721]
CC1CC(C)(C)Nc2c(C)c(ccc12)C(C)=O,[4.6825]
Clc1ccc(CC(=O)NCC2CCCN3CCCCC23)cc1,[5.5174]
Fc1cc2cc[nH]c2c(F)c1F,[5.1593]
Nc1cc(F)c(Cl)c(Cl)c1,[4.5788]
CC(C)(CCCN)C=C,[4.4417]
OC(=O)[C@@H]1C[C@H]1c1cccc(c1)C(F)(F)F,[5.1933]
Fc1cc2cnc(Cl)cc2cc1F,[5.4546]
Cl.NCc1ccc(s1)C(F)(F)F,[4.6945]
CCc1cncc(Cl)c1,[4.8897]
Cl.CC(C)(C)C12CC(N)(C1)C2,[4.693]
Cl.C1C2CNCC12c1ccccc1,[5.1373]
N[C@]1(C[C@H](F)C1)c1ccccc1,[4.6713]
Cl.NC(C1CCCCC1)C1CCCCC1,[4.6591]
Cl.Fc1cccc(F)c1C1CCNC1,[5.3524]
Cl.N(C=CC=Nc1ccccc1)c1ccccc1,[4.4345]
Cn1c(cc2ccc(Cl)cc12)C(=O)N1CCCC2=CC3CC(CN4CCCCC34)C12,[5.5142]
Clc1cccc2sc(cc12)C(=O)N1CCCC[C@H]1c1cccnc1,[5.8714]
C(NCc1ccccc1)[C@@H]1CCCN2CCCC[C@H]12,[5.4926]
O=C1c2ccccc2-c2c1c1ccccc1c(=O)n2Cc1cccc2[nH]ccc12,[5.1329]
Oc1ccc(CCn2c3-c4ccccc4C(=O)c3c3ccccc3c2=O)cc1,[5.4332]
Cn1c(cc2cc(Cl)ccc12)C(=O)N1CCCC2=C[C@H]3C[C@@H](CN4CCCCC34)C12,[5.5142]
CC(C)Cn1c2-c3ccccc3C(=O)c2c2ccccc2c1=O,[5.4435]
