SMILES,Ennustus
NCc1cc(ccc1Cl)-c1ccc(cc1)C(F)(F)F,5.9441
NCc1cc(Cl)cc(c1)-c1cccc(c1)C(F)(F)F,5.9441
Cl.CC(C)Cc1ccc(cc1)-c1ccc(CN)c(c1)C(F)(F)F,5.9441
Cc1ccc-2c(c1)C(O)c1ccccc-21,5.943799999999999
Cl.Clc1ccccc1-c1cccc2CNCc12,5.942899999999998
O=C(C1CCC1)N1C[C@@H]2CC[C@H](C1)N(C2)C(=O)c1cccc(c1)-c1ccccc1,5.942400000000005
NCc1cc(ccc1OC(F)(F)F)-c1ccc(Cl)cc1,5.942200000000001
NCc1cc(ccc1OC(F)(F)F)-c1ccccc1Cl,5.942200000000001
NCc1cc(ccc1OC(F)(F)F)-c1cccc(Cl)c1,5.942200000000001
[Cl-].C1[C@H]2C[C@H]3C[C@@H]1C[C@](C3)(C2)n1c[n+](c2ccccc12)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,5.942199999999999
[Cl-].C1C2CC3CC1CC(C2)(C3)n1c[n+](c2ccccc12)C12CC3CC(CC(C3)C1)C2,5.942199999999999
Clc1ccc(cc1)-c1ccccc1CNC1CC1,5.942099999999999
CC1CCCCN1S(=O)(=O)c1ccc(cc1)-c1ccc(C)cc1,5.941599999999999
Cl.CC(N)c1ccc(cc1)-c1ccc(Cl)cc1C(F)(F)F,5.941599999999999
Cl.CNCC1c2ccccc2-c2ccccc12,5.941499999999999
