mse,r2,oob,tunnuste_arv,tunnused
-0.188,0.9534018903637294,0.653,45,"['HallKierAlpha', 'VSA_EState2', 'SlogP_VSA8', 'SMR_VSA3', 'VSA_EState4', 'PEOE_VSA8', 'SlogP_VSA1', 'MaxAbsEStateIndex', 'fr_NH2', 'AvgIpc', 'SMR_VSA10', 'MolWt', 'BCUT2D_MRHI', 'BCUT2D_CHGLO', 'SMR_VSA9', 'PEOE_VSA2', 'SMR_VSA6', 'Ipc', 'VSA_EState1', 'VSA_EState9', 'BCUT2D_MRLOW', 'SPS', 'BalabanJ', 'fr_pyridine', 'BCUT2D_LOGPHI', 'SMR_VSA7', 'PEOE_VSA7', 'qed', 'BCUT2D_MWHI', 'MolLogP', 'EState_VSA4', 'VSA_EState5', 'BCUT2D_CHGHI', 'PEOE_VSA3', 'MinAbsEStateIndex', 'EState_VSA3', 'MinEStateIndex', 'BCUT2D_LOGPLOW', 'NumAmideBonds', 'VSA_EState7', 'PEOE_VSA13', 'EState_VSA7', 'fr_methoxy', 'MaxPartialCharge', 'PEOE_VSA9']"
-0.192,0.9532705196404831,0.652,40,"['HallKierAlpha', 'VSA_EState2', 'SlogP_VSA8', 'SMR_VSA3', 'VSA_EState4', 'SlogP_VSA1', 'PEOE_VSA8', 'AvgIpc', 'MaxAbsEStateIndex', 'SMR_VSA9', 'BCUT2D_MRHI', 'fr_NH2', 'SMR_VSA10', 'PEOE_VSA2', 'MolWt', 'Ipc', 'VSA_EState9', 'BCUT2D_CHGLO', 'VSA_EState1', 'BCUT2D_LOGPHI', 'SPS', 'BalabanJ', 'BCUT2D_MRLOW', 'SMR_VSA6', 'MinEStateIndex', 'VSA_EState5', 'PEOE_VSA13', 'fr_pyridine', 'MinAbsEStateIndex', 'PEOE_VSA3', 'PEOE_VSA7', 'MolLogP', 'EState_VSA3', 'SMR_VSA7', 'qed', 'EState_VSA4', 'BCUT2D_MWHI', 'VSA_EState7', 'BCUT2D_CHGHI', 'BCUT2D_LOGPLOW']"
-0.191,0.9529811999041766,0.65,36,"['HallKierAlpha', 'VSA_EState2', 'SlogP_VSA8', 'SMR_VSA3', 'VSA_EState4', 'SlogP_VSA1', 'PEOE_VSA8', 'SMR_VSA9', 'AvgIpc', 'fr_NH2', 'BCUT2D_MRHI', 'MolWt', 'VSA_EState1', 'BCUT2D_CHGLO', 'SPS', 'MaxAbsEStateIndex', 'SMR_VSA10', 'SMR_VSA6', 'PEOE_VSA2', 'Ipc', 'BCUT2D_MRLOW', 'BalabanJ', 'VSA_EState9', 'PEOE_VSA7', 'qed', 'MolLogP', 'BCUT2D_LOGPHI', 'SMR_VSA7', 'VSA_EState5', 'MinEStateIndex', 'PEOE_VSA13', 'PEOE_VSA3', 'EState_VSA3', 'BCUT2D_LOGPLOW', 'MinAbsEStateIndex', 'VSA_EState7']"
-0.187,0.9538953645267702,0.656,32,"['HallKierAlpha', 'VSA_EState2', 'SMR_VSA3', 'SlogP_VSA8', 'PEOE_VSA8', 'VSA_EState4', 'SMR_VSA9', 'AvgIpc', 'SlogP_VSA1', 'SMR_VSA10', 'BCUT2D_MRHI', 'fr_NH2', 'Ipc', 'PEOE_VSA2', 'MolWt', 'MaxAbsEStateIndex', 'VSA_EState1', 'BCUT2D_CHGLO', 'VSA_EState9', 'SPS', 'BCUT2D_MRLOW', 'PEOE_VSA7', 'BalabanJ', 'SMR_VSA6', 'PEOE_VSA3', 'BCUT2D_LOGPHI', 'VSA_EState5', 'MolLogP', 'SMR_VSA7', 'qed', 'MinEStateIndex', 'BCUT2D_LOGPLOW']"
-0.189,0.9534299171655691,0.653,28,"['HallKierAlpha', 'VSA_EState2', 'SMR_VSA3', 'SlogP_VSA8', 'VSA_EState4', 'PEOE_VSA8', 'SlogP_VSA1', 'SMR_VSA9', 'BCUT2D_MRHI', 'AvgIpc', 'SMR_VSA10', 'MaxAbsEStateIndex', 'fr_NH2', 'PEOE_VSA2', 'Ipc', 'SMR_VSA6', 'MolWt', 'BCUT2D_MRLOW', 'BCUT2D_CHGLO', 'PEOE_VSA7', 'VSA_EState1', 'VSA_EState9', 'SPS', 'BalabanJ', 'BCUT2D_LOGPHI', 'VSA_EState5', 'PEOE_VSA3', 'MolLogP']"
-0.188,0.9539492109634664,0.656,25,"['HallKierAlpha', 'VSA_EState2', 'SMR_VSA3', 'SlogP_VSA8', 'VSA_EState4', 'AvgIpc', 'SlogP_VSA1', 'PEOE_VSA8', 'BCUT2D_MRHI', 'SMR_VSA9', 'VSA_EState1', 'BCUT2D_CHGLO', 'MolWt', 'fr_NH2', 'MaxAbsEStateIndex', 'SMR_VSA10', 'PEOE_VSA2', 'BCUT2D_MRLOW', 'SPS', 'Ipc', 'SMR_VSA6', 'BCUT2D_LOGPHI', 'BalabanJ', 'MolLogP', 'PEOE_VSA7']"
-0.19,0.9522015700928247,0.643,22,"['HallKierAlpha', 'VSA_EState2', 'SMR_VSA3', 'SlogP_VSA8', 'VSA_EState4', 'SlogP_VSA1', 'PEOE_VSA8', 'SMR_VSA9', 'AvgIpc', 'SMR_VSA10', 'BCUT2D_MRHI', 'Ipc', 'MaxAbsEStateIndex', 'VSA_EState1', 'BCUT2D_CHGLO', 'BCUT2D_LOGPHI', 'MolWt', 'SPS', 'SMR_VSA6', 'BCUT2D_MRLOW', 'BalabanJ', 'PEOE_VSA2']"
-0.192,0.9521801339096014,0.643,19,"['VSA_EState2', 'HallKierAlpha', 'SMR_VSA3', 'SlogP_VSA8', 'VSA_EState4', 'SlogP_VSA1', 'PEOE_VSA8', 'AvgIpc', 'BCUT2D_MRHI', 'VSA_EState1', 'SMR_VSA9', 'BCUT2D_CHGLO', 'BCUT2D_LOGPHI', 'Ipc', 'SMR_VSA10', 'BCUT2D_MRLOW', 'PEOE_VSA2', 'MaxAbsEStateIndex', 'MolWt']"
-0.193,0.9525326280489205,0.646,17,"['HallKierAlpha', 'VSA_EState2', 'SMR_VSA3', 'SlogP_VSA8', 'VSA_EState4', 'PEOE_VSA8', 'AvgIpc', 'MaxAbsEStateIndex', 'BCUT2D_MRHI', 'SlogP_VSA1', 'VSA_EState1', 'BCUT2D_CHGLO', 'SMR_VSA9', 'SMR_VSA10', 'Ipc', 'BCUT2D_MRLOW', 'PEOE_VSA2']"
-0.195,0.9513659252204121,0.637,15,"['HallKierAlpha', 'VSA_EState2', 'SMR_VSA3', 'SlogP_VSA8', 'VSA_EState4', 'AvgIpc', 'Ipc', 'PEOE_VSA8', 'BCUT2D_CHGLO', 'VSA_EState1', 'BCUT2D_MRHI', 'MaxAbsEStateIndex', 'SMR_VSA10', 'SMR_VSA9', 'SlogP_VSA1']"
-0.2,0.9522826700999807,0.644,13,"['HallKierAlpha', 'VSA_EState2', 'SlogP_VSA8', 'VSA_EState4', 'SMR_VSA3', 'AvgIpc', 'MaxAbsEStateIndex', 'PEOE_VSA8', 'VSA_EState1', 'BCUT2D_CHGLO', 'Ipc', 'BCUT2D_MRHI', 'SMR_VSA9']"
-0.198,0.9518786742319373,0.642,11,"['HallKierAlpha', 'VSA_EState2', 'SMR_VSA3', 'SlogP_VSA8', 'VSA_EState4', 'PEOE_VSA8', 'Ipc', 'BCUT2D_MRHI', 'AvgIpc', 'BCUT2D_CHGLO', 'MaxAbsEStateIndex']"
